KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
53390403,0,,,3846,1814,2032,423,206,217,3410,1604,1806,2216,1087,1129,3314,1558,1756,3260,1530,1730,1194,517,677,655,267,388,198,71,127,16,3,13,24,13,11,1789,1789,634,583,315,197,48,11,1,1142,1077,65,102,817,60,269,242
53390404,0,,,2411,1109,1302,212,108,104,2198,1000,1198,1141,555,586,2147,973,1174,2118,958,1160,1057,445,612,685,287,398,260,106,154,16,4,12,23,11,12,1062,1061,257,461,194,109,29,9,2,799,757,42,54,692,3,191,267
53390405,0,,,1569,714,855,127,68,59,1436,643,793,690,313,377,1412,630,782,1399,625,774,746,330,416,514,222,292,157,77,80,7,3,4,6,1,5,689,689,159,300,141,63,22,3,1,527,488,39,30,482,2,121,201
53390406,0,,,20,16,4,0,0,0,19,15,4,13,13,0,19,15,4,19,15,4,6,2,4,4,2,2,1,0,1,1,0,1,12,12,0,17,17,14,3,0,0,0,0,0,3,3,0,0,3,10,0,2
53390407,0,,,2633,1265,1368,251,116,135,2348,1133,1215,1200,614,586,2283,1099,1184,2250,1079,1171,1148,519,629,668,317,351,163,73,90,4,0,4,27,9,18,1125,1125,256,461,233,136,29,5,5,868,809,59,67,720,7,152,305
53390408,0,,,11655,5589,6066,1314,678,636,10176,4849,5327,6782,3301,3481,9793,4676,5117,9479,4504,4975,3394,1548,1846,1621,686,935,471,168,303,38,4,34,97,38,59,4664,4656,1124,1583,993,748,169,31,8,3511,3319,192,315,2113,83,488,814
53390409,0,,,9129,4523,4606,1146,553,593,7833,3899,3934,5587,2883,2704,7460,3690,3770,7219,3565,3654,2246,1016,1230,1090,447,643,340,112,228,47,6,41,86,40,46,4042,4039,1516,1078,707,575,143,18,2,2510,2409,101,281,1414,260,490,494
53390410,0,,,8759,4311,4448,1452,745,707,7241,3520,3721,5117,2569,2548,7004,3404,3600,6861,3334,3527,2124,951,1173,1132,494,638,298,123,175,28,6,22,70,32,38,3439,3437,842,1048,700,636,171,38,2,2556,2413,143,370,1376,90,356,455
53390411,0,,,7211,3401,3810,760,379,381,6430,3012,3418,4342,2137,2205,6158,2872,3286,5994,2793,3201,2088,875,1213,1200,462,738,427,134,293,48,9,39,65,27,38,3042,3038,866,1020,599,439,104,9,1,2154,2056,98,182,1286,103,391,458
53390412,0,,,12548,6136,6412,1640,828,812,10834,5279,5555,8337,4265,4072,10504,5126,5378,10299,5029,5270,2497,1014,1483,1351,496,855,449,155,294,38,14,24,103,51,52,6014,6005,2639,1440,981,759,160,22,4,3311,3142,169,500,1736,564,648,436
53390413,0,,,8233,3982,4251,1123,577,546,7066,3390,3676,4956,2479,2477,6872,3285,3587,6705,3209,3496,2110,911,1199,1161,457,704,398,134,264,30,6,24,59,30,29,3558,3555,1167,1043,715,494,100,30,6,2356,2220,136,340,1350,148,431,419
53390414,0,,,3519,1671,1848,404,223,181,3108,1445,1663,1746,883,863,3019,1399,1620,2967,1369,1598,1362,562,800,892,350,542,334,125,209,41,11,30,31,18,13,1371,1367,349,491,247,194,63,15,8,1011,925,86,97,769,21,215,247
53390415,0,,,975,441,534,53,28,25,907,403,504,343,167,176,897,396,501,884,388,496,564,236,328,365,155,210,120,30,90,19,2,17,2,1,1,379,378,79,171,79,38,9,1,1,298,281,17,18,272,0,49,137
53390416,0,,,3638,1726,1912,297,144,153,3326,1570,1756,1612,804,808,3238,1514,1724,3179,1485,1694,1714,766,948,1076,493,583,289,100,189,26,2,24,31,18,13,1490,1488,354,621,282,163,54,10,4,1132,1063,69,72,959,4,236,411
53390417,0,,,2778,1309,1469,297,135,162,2444,1159,1285,1209,602,607,2388,1130,1258,2350,1108,1242,1235,557,678,817,394,423,171,72,99,16,2,14,13,6,7,1174,1173,259,500,199,165,42,6,2,910,851,59,69,770,3,176,344
53390418,0,,,9289,4575,4714,1095,565,530,7993,3924,4069,5334,2732,2602,7719,3775,3944,7539,3670,3869,2659,1192,1467,1501,637,864,374,138,236,20,7,13,91,52,39,4088,4086,1354,1235,748,573,151,21,4,2697,2517,180,320,1777,166,508,610
53390419,0,,,10978,5424,5554,1271,678,593,9345,4583,4762,6783,3469,3314,9082,4458,4624,8824,4321,4503,2562,1114,1448,1238,475,763,475,139,336,43,7,36,109,48,61,5065,5052,2071,1357,863,623,104,24,10,2940,2782,158,401,1651,403,538,493
53390420,0,,,7566,3598,3968,1041,536,505,6464,3030,3434,4112,2027,2085,6242,2923,3319,6100,2850,3250,2352,1003,1349,1320,541,779,460,130,330,76,16,60,36,19,17,2854,2847,640,928,581,514,151,25,8,2190,2040,150,286,1322,47,305,494
53390421,0,,,7171,3453,3718,870,430,440,6287,3016,3271,4568,2262,2306,6068,2901,3167,5892,2809,3083,1719,754,965,893,373,520,245,93,152,15,2,13,51,24,27,3005,3003,777,1021,638,447,97,19,4,2195,2076,119,234,1128,133,287,403
53390422,0,,,8262,4032,4230,904,457,447,7233,3505,3728,5408,2699,2709,7070,3411,3659,6948,3350,3598,1825,806,1019,951,381,570,298,103,195,27,2,25,100,47,53,4268,4267,2049,1055,651,424,78,7,3,2189,2070,119,299,1284,460,470,377
53390423,0,,,9860,4718,5142,1311,645,666,8466,4033,4433,6302,3069,3233,8235,3925,4310,7994,3821,4173,2164,964,1200,1108,444,664,348,123,225,34,10,24,71,32,39,4482,4477,1646,1272,841,585,116,13,4,2788,2647,141,437,1389,397,365,463
53390424,0,,,6716,3232,3484,791,417,374,5861,2774,3087,3545,1745,1800,5653,2657,2996,5532,2597,2935,2316,1029,1287,1393,611,782,372,148,224,33,5,28,77,22,55,2734,2730,713,958,520,409,105,16,9,2007,1913,94,154,1408,25,390,536
53390425,0,,,7979,3865,4114,752,392,360,7146,3404,3742,3479,1771,1708,6916,3289,3627,6796,3223,3573,3667,1633,2034,2297,1123,1174,451,224,227,32,11,21,42,20,22,3385,3385,769,1417,616,428,122,26,7,2603,2452,151,159,2270,6,530,1012
53390426,0,,,6404,3051,3353,601,305,296,5764,2719,3045,2945,1479,1466,5604,2636,2968,5497,2581,2916,2819,1240,1579,1758,779,979,465,167,298,51,3,48,26,13,13,2627,2620,651,1022,496,329,87,25,10,1961,1827,134,138,1635,8,403,661
53390427,0,,,757,349,408,59,27,32,691,317,374,277,138,139,676,309,367,662,301,361,414,179,235,257,125,132,52,25,27,1,0,1,3,2,1,326,326,73,141,63,37,9,1,2,252,229,23,13,251,0,56,115
53390428,0,,,2113,974,1139,255,134,121,1826,835,991,1026,499,527,1783,808,975,1747,792,955,800,336,464,435,163,272,194,59,135,30,4,26,20,9,11,783,781,160,268,186,124,30,13,0,618,577,41,66,419,1,93,174
53390429,0,,,11009,5226,5783,1410,718,692,9464,4454,5010,6668,3172,3496,9039,4251,4788,8759,4121,4638,2796,1282,1514,1264,521,743,431,122,309,51,4,47,88,39,49,4186,4184,794,1443,916,811,190,23,7,3377,3232,145,259,1675,35,353,761
53390430,0,,,1257,577,680,116,63,53,1135,508,627,571,286,285,1112,495,617,1099,490,609,564,222,342,380,141,239,161,46,115,33,1,32,14,9,5,436,432,103,152,101,51,15,6,4,325,289,36,39,257,8,59,89
53390431,0,,,3139,1512,1627,364,207,157,2737,1285,1452,1731,882,849,2658,1246,1412,2611,1219,1392,1006,403,603,660,240,420,249,78,171,32,7,25,45,31,14,1305,1298,396,399,266,184,47,3,3,893,827,66,104,603,26,189,169
53390432,0,,,11668,5707,5961,1361,705,656,10094,4874,5220,7262,3604,3658,9718,4700,5018,9453,4567,4886,2832,1270,1562,1336,585,751,354,116,238,35,10,25,83,37,46,5078,5069,1639,1561,963,736,142,27,1,3390,3243,147,372,1823,233,498,679
53390433,0,,,9719,4863,4856,1019,534,485,8306,4103,4203,5786,2988,2798,8137,4007,4130,7888,3868,4020,2520,1115,1405,1339,551,788,403,140,263,28,8,20,102,48,54,5029,4950,2363,1287,739,446,95,17,3,2538,2401,137,334,1711,427,638,489
53390434,0,,,9847,4830,5017,979,531,448,8584,4127,4457,5739,2878,2861,8360,4022,4338,8207,3957,4250,2845,1249,1596,1572,643,929,479,188,291,36,9,27,154,57,97,5147,5142,2459,1413,685,468,102,8,7,2631,2509,122,336,2071,262,927,584
53390435,0,,,7304,3619,3685,942,503,439,6209,3025,3184,4127,2071,2056,6000,2906,3094,5837,2818,3019,2082,954,1128,1078,496,582,253,107,146,11,3,8,55,26,29,3053,3045,847,993,607,448,112,33,5,2175,2037,138,279,1347,53,333,520
53390436,0,,,2428,1201,1227,238,137,101,2160,1045,1115,1281,638,643,2097,1014,1083,2044,981,1063,879,407,472,506,231,275,139,60,79,5,0,5,15,8,7,1065,1064,312,389,193,114,43,9,4,751,708,43,71,581,14,172,222
53390437,0,,,1325,620,705,193,99,94,1026,504,522,678,336,342,984,490,494,961,476,485,348,168,180,167,82,85,32,13,19,2,0,2,6,3,3,469,466,85,156,106,89,26,3,1,375,354,21,55,215,6,39,92
53390438,0,,,4901,2320,2581,429,226,203,4273,2023,2250,2262,1151,1111,4185,1978,2207,4119,1943,2176,2011,872,1139,1031,412,619,379,106,273,56,9,47,19,11,8,1926,1917,499,725,400,216,65,10,2,1406,1343,63,92,1069,46,237,452
53390439,0,,,9048,4259,4789,976,480,496,7958,3732,4226,4925,2403,2522,7721,3605,4116,7568,3531,4037,3033,1329,1704,1713,724,989,544,212,332,32,10,22,92,40,52,3830,3829,1031,1303,767,578,123,19,8,2782,2604,178,245,1991,77,543,742
53390440,0,,,5726,2755,2971,667,323,344,4935,2373,2562,3113,1604,1509,4698,2233,2465,4588,2176,2412,1822,769,1053,1133,447,686,386,120,266,44,7,37,92,52,40,2405,2397,864,735,410,275,82,24,7,1506,1386,120,145,1114,70,386,308
53390441,0,,,1972,969,1003,230,123,107,1705,826,879,1055,553,502,1662,804,858,1632,785,847,650,273,377,419,163,256,153,52,101,19,5,14,14,7,7,792,790,237,247,155,108,32,8,3,544,490,54,66,364,23,90,114
53390442,0,,,6278,3117,3161,649,339,310,5529,2713,2816,3617,1854,1763,5350,2623,2727,5235,2572,2663,1912,859,1053,1046,460,586,265,109,156,17,4,13,68,30,38,2862,2861,987,919,522,333,83,12,5,1856,1767,89,194,1300,48,435,429
53390443,0,,,7824,3793,4031,922,463,459,6805,3265,3540,4593,2285,2308,6576,3141,3435,6413,3061,3352,2212,980,1232,1205,516,689,313,110,203,29,9,20,67,23,44,3330,3325,977,1076,646,466,135,22,3,2323,2211,112,241,1420,70,378,531
53390444,0,,,11056,5328,5728,1506,786,720,9454,4472,4982,6505,3214,3291,9101,4296,4805,8875,4187,4688,2949,1258,1691,1601,663,938,466,153,313,35,5,30,104,48,56,4615,4605,1329,1456,866,747,174,30,3,3235,3091,144,363,1917,91,625,660
53390445,0,,,11150,5444,5706,1352,689,663,9622,4645,4977,6654,3307,3347,9302,4483,4819,9055,4363,4692,2968,1338,1630,1460,636,824,412,174,238,19,5,14,84,42,42,4707,4702,1326,1544,963,681,158,26,4,3336,3209,127,371,1952,120,528,738
53390446,0,,,11259,5287,5972,1108,579,529,9968,4596,5372,6096,2927,3169,9709,4457,5252,9536,4369,5167,3872,1669,2203,2115,863,1252,615,223,392,33,5,28,144,64,80,5413,5409,2063,1791,869,568,103,13,2,3307,3200,107,305,2635,185,1023,886
53390447,0,,,9718,4510,5208,1166,571,595,8257,3767,4490,5316,2542,2774,7990,3628,4362,7817,3543,4274,2941,1225,1716,1684,667,1017,493,178,315,37,5,32,187,82,105,4353,4350,1456,1407,774,558,117,29,9,2859,2713,146,302,2008,64,698,645
53390448,0,,,4659,2324,2335,425,229,196,4051,1992,2059,2457,1251,1206,3966,1937,2029,3895,1904,1991,1594,741,853,855,395,460,216,89,127,12,6,6,72,33,39,2171,2169,777,717,382,230,54,7,2,1372,1303,69,119,1019,48,287,373
53390449,0,,,12030,5900,6130,1541,817,724,10260,4952,5308,6884,3445,3439,9897,4762,5135,9663,4625,5038,3376,1507,1869,1817,742,1075,551,224,327,28,7,21,143,72,71,4920,4919,1343,1498,981,815,242,29,11,3536,3302,234,371,2250,55,636,765
53390450,0,,,8322,3988,4334,980,512,468,7165,3392,3773,4552,2268,2284,6971,3291,3680,6844,3230,3614,2613,1124,1489,1503,644,859,403,156,247,21,5,16,125,66,59,3812,3806,1452,1127,620,460,112,29,6,2319,2166,153,274,1691,287,540,540
53390451,0,,,3980,1970,2010,462,245,217,3464,1702,1762,2309,1181,1128,3351,1643,1708,3271,1608,1663,1155,521,634,527,212,315,195,60,135,13,1,12,44,23,21,1618,1615,461,506,336,219,69,17,7,1140,1056,84,113,679,43,163,245
53390452,0,,,8473,4218,4255,1104,558,546,7249,3602,3647,5108,2613,2495,6990,3472,3518,6820,3374,3446,2141,989,1152,977,424,553,226,81,145,21,7,14,93,37,56,3515,3510,1029,1052,689,551,157,29,3,2444,2289,155,257,1376,101,337,438
53390453,0,,,10364,5050,5314,1027,528,499,9152,4432,4720,5936,3004,2932,8831,4281,4550,8550,4154,4396,3216,1428,1788,1800,799,1001,480,202,278,38,11,27,85,40,45,4518,4509,1477,1426,789,609,173,27,8,3006,2821,185,254,2033,169,526,743
53390454,0,,,5711,2701,3010,661,344,317,5011,2329,2682,2856,1408,1448,4831,2239,2592,4734,2197,2537,2155,921,1234,1411,612,799,425,144,281,53,5,48,27,13,14,2154,2150,426,785,446,381,96,14,2,1712,1615,97,159,1174,9,269,499
53390455,0,,,8579,4109,4470,911,499,412,7517,3519,3998,4681,2290,2391,7276,3409,3867,7135,3336,3799,2836,1229,1607,1646,691,955,565,214,351,41,9,32,84,45,39,3639,3637,1039,1271,700,484,121,18,4,2569,2428,141,265,1730,69,476,650
53390456,0,,,10214,4993,5221,1189,621,568,8774,4219,4555,5860,2899,2961,8548,4105,4443,8397,4023,4374,2914,1320,1594,1502,643,859,393,149,244,18,4,14,154,74,80,4907,4905,1932,1462,847,538,105,19,2,2920,2786,134,388,2014,214,722,659
53390457,0,,,12399,5948,6451,1063,554,509,10936,5154,5782,6468,3290,3178,10706,5020,5686,10524,4923,5601,4468,1864,2604,2669,1043,1626,773,286,487,39,11,28,528,265,263,6499,6495,2957,2025,880,512,99,21,1,3481,3319,162,340,3169,238,1320,947
53390458,0,,,11005,5542,5463,1307,690,617,9317,4620,4697,6465,3292,3173,9027,4476,4551,8806,4373,4433,2852,1328,1524,1396,611,785,422,166,256,31,12,19,163,69,94,4826,4821,1632,1421,880,709,141,32,6,3133,2950,183,342,1837,180,480,646
53390459,0,,,13987,7012,6975,1512,774,738,11804,5871,5933,8492,4370,4122,11500,5733,5767,11285,5628,5657,3312,1501,1811,1528,613,915,459,160,299,36,10,26,228,97,131,6849,6844,2974,1804,1148,726,162,25,5,3802,3574,228,502,2294,445,731,712
53390460,0,,,4291,2126,2165,435,210,225,3767,1875,1892,2420,1275,1145,3641,1807,1834,3549,1764,1785,1347,600,747,784,337,447,194,80,114,8,2,6,38,20,18,1873,1873,633,553,328,259,73,22,5,1218,1117,101,109,893,73,259,287
53390461,0,,,9764,4620,5144,961,479,482,8693,4099,4594,5551,2764,2787,8462,3983,4479,8292,3897,4395,3142,1335,1807,1624,603,1021,537,171,366,56,13,43,101,44,57,4245,4234,1318,1409,812,543,131,14,7,2880,2725,155,267,2035,67,636,656
53390462,0,,,10573,5280,5293,1431,726,705,8959,4474,4485,6747,3451,3296,8586,4281,4305,8341,4156,4185,2212,1023,1189,1074,463,611,312,129,183,21,8,13,88,38,50,4584,4549,1540,1217,860,734,162,28,8,2975,2835,140,380,1523,198,495,475
53390463,0,,,6978,3498,3480,838,412,426,5911,2980,2931,4368,2294,2074,5690,2874,2816,5445,2744,2701,1543,686,857,763,319,444,204,75,129,14,1,13,112,59,53,3315,3311,1447,790,535,426,96,16,1,1833,1737,96,232,1016,278,298,336
53390464,0,,,3825,1835,1990,440,222,218,3357,1598,1759,1913,958,955,3244,1549,1695,3182,1516,1666,1444,640,804,954,434,520,227,114,113,9,3,6,21,9,12,1590,1589,380,589,317,216,72,14,1,1202,1116,86,111,918,3,240,374
53390465,0,,,11449,5313,6136,739,381,358,10607,4868,5739,5158,2533,2625,10389,4759,5630,10238,4687,5551,5449,2335,3114,2971,1267,1704,668,255,413,30,6,24,173,67,106,5519,5511,2023,2057,885,426,95,21,4,3462,3282,180,164,3635,26,1382,1086
53390466,0,,,7477,3708,3769,845,451,394,6516,3172,3344,4445,2230,2215,6305,3072,3233,6151,3000,3151,2071,942,1129,959,408,551,310,107,203,35,9,26,60,25,35,3137,3132,973,974,572,454,133,22,4,2126,1998,128,231,1290,130,349,438
53390467,0,,,9960,4866,5094,1291,637,654,8414,4097,4317,5827,2975,2852,8145,3955,4190,7960,3870,4090,2587,1122,1465,1466,587,879,467,178,289,35,7,28,257,133,124,4201,4199,1294,1279,804,652,142,25,3,2856,2709,147,399,1674,108,483,567
53390468,0,,,13105,6550,6555,1763,905,858,10843,5344,5499,7770,4002,3768,10489,5161,5328,10254,5043,5211,3073,1342,1731,1673,659,1014,604,183,421,46,8,38,156,70,86,5732,5723,2058,1522,1040,864,209,26,4,3604,3419,185,532,2012,261,619,596
53390469,0,,,9217,4666,4551,913,487,426,7788,3879,3909,5625,2951,2674,7629,3799,3830,7496,3736,3760,2163,928,1235,1121,437,684,324,113,211,24,7,17,228,106,122,5156,5148,2864,1158,612,415,84,10,5,2218,2114,104,311,1592,461,704,412
53390470,0,,,3888,1963,1925,425,219,206,3414,1720,1694,2177,1158,1019,3317,1667,1650,3238,1626,1612,1237,562,675,712,316,396,192,78,114,10,1,9,28,15,13,1596,1593,426,506,335,246,59,18,3,1154,1072,82,97,804,15,216,248
53390471,0,,,10785,5213,5572,1444,735,709,9171,4405,4766,6036,3079,2957,8883,4253,4630,8716,4154,4562,3135,1326,1809,1819,718,1101,527,182,345,40,9,31,126,57,69,4688,4679,1586,1380,848,661,158,36,10,3061,2884,177,428,2097,117,705,615
53390472,0,,,12718,6334,6384,1694,920,774,10696,5261,5435,8356,4208,4148,10396,5115,5281,10154,4999,5155,2340,1053,1287,1121,452,669,354,133,221,23,4,19,282,159,123,6012,6007,2476,1537,1082,753,135,20,4,3476,3335,141,567,1561,658,465,521
53390473,0,,,11724,5743,5981,1654,842,812,9864,4810,5054,7306,3676,3630,9513,4631,4882,9239,4501,4738,2558,1134,1424,1388,588,800,479,169,310,43,8,35,184,88,96,5104,5099,1720,1450,1010,757,138,21,3,3336,3207,129,491,1561,356,421,581
53390474,0,,,7622,3601,4021,744,369,375,6782,3186,3596,4213,2063,2150,6580,3074,3506,6419,2993,3426,2569,1123,1446,1616,682,934,453,185,268,21,4,17,39,16,23,3179,3177,809,1136,611,493,105,22,1,2350,2200,150,173,1650,28,445,620
53390475,0,,,11780,5625,6155,1324,670,654,10229,4820,5409,6755,3304,3451,9910,4668,5242,9678,4559,5119,3474,1516,1958,1736,747,989,425,164,261,34,7,27,128,56,72,5309,5307,1734,1767,973,663,141,24,5,3519,3349,170,323,2334,165,710,806
53390476,0,,,14037,6980,7057,1773,909,864,12094,5967,6127,9004,4572,4432,11617,5730,5887,11307,5591,5716,3090,1395,1695,1614,653,961,520,168,352,43,9,34,128,57,71,5787,5780,1801,1637,1136,943,228,27,8,3937,3733,204,492,1893,285,558,602
53390477,0,,,13462,7257,6205,1399,726,673,11838,6390,5448,8424,4820,3604,11533,6238,5295,11333,6129,5204,3414,1570,1844,1759,724,1035,515,175,340,32,8,24,257,179,78,5640,5625,2062,1637,1016,723,153,25,9,3500,3247,253,400,2196,320,641,676
53390478,0,,,12287,6130,6157,1680,856,824,10222,5037,5185,7725,3918,3807,9854,4849,5005,9598,4713,4885,2497,1119,1378,1287,527,760,416,152,264,16,6,10,144,70,74,5603,5600,2144,1481,972,804,165,29,5,3420,3232,188,473,1738,429,572,533
53390479,0,,,7841,3661,4180,575,300,275,6881,3152,3729,4168,2062,2106,6762,3089,3673,6670,3040,3630,2713,1090,1623,1504,523,981,465,117,348,41,7,34,392,184,208,4287,4282,2265,1137,544,266,56,14,0,1967,1866,101,196,1892,206,902,430
53390480,0,,,12108,5984,6124,1449,756,693,10565,5194,5371,7041,3628,3413,10214,5015,5199,9989,4900,5089,3524,1566,1958,2011,858,1153,596,246,350,29,4,25,62,28,34,5027,5021,1342,1632,1063,730,199,39,16,3623,3328,295,416,2327,125,592,724
53390481,0,,,12939,6327,6612,1630,850,780,11149,5422,5727,8052,4064,3988,10791,5241,5550,10507,5105,5402,3097,1358,1739,1646,690,956,438,146,292,30,2,28,125,61,64,5565,5563,1745,1632,1076,907,174,23,6,3767,3576,191,463,2073,235,567,706
53390482,0,,,14373,7058,7315,1859,923,936,11954,5876,6078,9559,4809,4750,11682,5735,5947,11399,5604,5795,2395,1067,1328,1142,457,685,341,126,215,20,6,14,223,108,115,7152,7149,3225,1783,1178,808,131,17,7,3847,3668,179,782,1670,708,549,485
53390483,0,,,6053,2989,3064,739,366,373,5178,2568,2610,4152,2115,2037,4994,2474,2520,4848,2399,2449,1026,453,573,545,201,344,208,73,135,13,1,12,92,42,50,2916,2914,1317,639,478,406,63,10,1,1571,1498,73,221,712,416,281,184
53390484,0,,,6704,3125,3579,618,325,293,5981,2733,3248,3576,1797,1779,5804,2638,3166,5689,2593,3096,2405,936,1469,1567,569,998,593,145,448,97,8,89,69,27,42,2696,2690,828,866,519,366,87,16,8,1837,1718,119,177,1236,64,329,428
53390485,0,,,12204,5909,6295,1387,719,668,10616,5065,5551,7488,3691,3797,10259,4885,5374,10017,4763,5254,3128,1374,1754,1703,713,990,467,172,295,23,8,15,129,67,62,5258,5252,1644,1587,1023,782,186,23,7,3560,3352,208,357,2073,160,594,691
53390486,0,,,14068,6853,7215,1635,825,810,12163,5861,6302,8596,4277,4319,11752,5645,6107,11450,5497,5953,3567,1584,1983,2026,836,1190,614,237,377,39,11,28,111,47,64,6095,6090,1967,1816,1157,878,231,30,11,4070,3827,243,469,2414,231,687,780
53390487,0,,,16173,8030,8143,1704,898,806,13858,6785,7073,10484,5325,5159,13550,6621,6929,13320,6504,6816,3374,1460,1914,1669,657,1012,536,173,363,38,11,27,229,113,116,8458,8454,4159,2116,1203,787,159,26,4,4182,3953,229,581,2389,852,861,655
53390488,0,,,10165,5159,5006,1534,780,754,8416,4247,4169,6124,3212,2912,8139,4090,4049,7944,3990,3954,2292,1035,1257,1211,529,682,347,159,188,13,6,7,203,95,108,4505,4502,1636,1183,818,699,148,16,2,2834,2730,104,483,1560,315,519,492
53390489,0,,,12474,6010,6464,1513,781,732,10260,4854,5406,7147,3509,3638,10066,4764,5302,9889,4677,5212,3113,1345,1768,1525,603,922,442,144,298,30,8,22,543,254,289,6175,6170,2679,1753,953,640,124,19,2,3427,3290,137,518,2133,229,805,646
53390490,0,,,10695,5162,5533,1397,721,676,9154,4382,4772,6705,3350,3355,8899,4256,4643,8737,4179,4558,2449,1032,1417,1421,577,844,483,184,299,28,4,24,100,40,60,4708,4699,1574,1434,891,618,147,31,4,3044,2845,199,473,1590,233,462,454
53390491,0,,,11488,5606,5882,1546,810,736,9819,4745,5074,6526,3263,3263,9514,4585,4929,9310,4477,4833,3293,1482,1811,1838,837,1001,472,186,286,23,6,17,66,32,34,4750,4744,1210,1607,985,724,178,36,4,3483,3284,199,435,2144,93,571,790
53390492,0,,,10067,5085,4982,1314,683,631,8608,4326,4282,6562,3394,3168,8308,4164,4144,8062,4049,4013,2046,932,1114,911,406,505,243,79,164,19,5,14,159,77,82,4249,4243,1306,1195,880,675,156,21,10,2884,2733,151,388,1336,209,338,439
53390493,0,,,10138,5046,5092,1614,819,795,8402,4176,4226,6225,3167,3058,8158,4053,4105,7973,3953,4020,2177,1009,1168,936,410,526,235,81,154,18,2,16,161,67,94,4201,4197,1244,1210,846,679,193,21,4,2921,2772,149,458,1421,200,393,494
